Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
8/22/08 21:39,Long Beach,CA,Triangle,5 minutes,Perfect pulsating triangle over the freeway near the airport.,10/31/08,8/22/08,9:39:00,PM
8/21/08 21:30,Cornu,NY,Triangle,30 minutes,2 triangular shaped objects moving fast with red and green flashing lights,10/31/08,8/21/08,9:30:00,PM
8/20/08 22:00,Gatesville,TX,Triangle,5-6 seconds,Silent slow moving wide triangular non illuminated object.,10/31/08,8/20/08,10:00:00,PM
8/20/08 3:30,Silver Spring,MD,Triangle,20 seconds,Large triangular craft soundlessly moving slowly at low altitude in large metropolitan area.,3/19/09,8/20/08,3:30:00,AM
8/19/08 20:45,S. Dartmouth,MA,Triangle,about 45 seconds,"Object approximately 200 feet long. Black and triangular shaped, with approximately 6 bright lights. Very large, and low in the sky.",10/31/08,8/19/08,8:45:00,PM
8/19/08 20:39,Alexandria,VA,Triangle,Seconds,Saw a triangular formation of lights in the sky.,10/31/08,8/19/08,8:39:00,PM
8/17/08 4:50,Bolingbrook,IL,Triangle,7 minutes,vapour trail heading straight up from western sky with craft heading in NE direction in IL,10/31/08,8/17/08,4:50:00,AM
8/17/08 2:00,London (Canada),ON,Triangle,2sec,Not Just 3 glowing lights,10/31/08,8/17/08,2:00:00,AM
8/15/08 23:00,Clearfield,PA,Triangle,45 minutes,"triangular shape object with bright lights over drive-in theater field in Clearfield, PA.",10/31/08,8/15/08,11:00:00,PM
8/15/08 21:00,Pennsville,NJ,Triangle,5-10 minutes,Metallic green right triangle in the middle of nowhere.,3/19/09,8/15/08,9:00:00,PM
8/15/08 11:40,Portland,ME,Triangle,1 minute,Three white lights in a triangular pateren about 200 feet wide,10/31/08,8/15/08,11:40:00,AM
8/14/08 0:25,Fort Drum,NY,Triangle,10 min,"Object hovering in the sky with blinking red, blue and green lights",10/31/08,8/14/08,12:25:00,AM
8/13/08 1:00,Towaco,NJ,Triangle,4 min,3 triangles flying in eerie silence...,10/31/08,8/13/08,1:00:00,AM
8/11/08 2:15,Petersville,AL,Triangle,45 min,A three lighted object seems to be surveying north Alabama.,8/12/08,8/11/08,2:15:00,AM
8/11/08 0:00,Mount Sterling,KY,Triangle,10 min.,"Triangle shaped craft, flying low",10/31/08,8/11/08,12:00:00,AM
8/10/08 22:30,,CA,Triangle,30 minutes,((HOAX)) A rotating TR-B3 Spotted in California.,8/24/10,8/10/08,10:30:00,PM
8/9/08 23:00,Olema,CA,Triangle,30 seconds,"Olema, Ca. UFO sighting",8/12/08,8/9/08,11:00:00,PM
8/9/08 2:00,Niles,MI,Triangle,Unknown,5 dancing lights in the middle of the night.,8/12/08,8/9/08,2:00:00,AM
8/8/08 23:11,Southampton,PA,Triangle,50 minutes,Huge bright yellow/reddish trangulair light in the N sky,10/31/08,8/8/08,11:11:00,PM
8/8/08 5:00,Powder Springs,GA,Triangle,aprox 1 min,"I saw an object with three red, flashing lights forming a triangle flying low over my neighborhood.",8/12/08,8/8/08,5:00:00,AM
8/7/08 21:00,Lake Wales,FL,Triangle,5 seconds,"It was triangle shaped and it had bright white lights no red or green lights were present.

 500 Lights On Object0: Yes",8/12/08,8/7/08,9:00:00,PM
8/7/08 0:30,Cranford,NJ,Triangle,1 hour,Small blinking lights moving fast in the distance. ((NUFORC Note: Possible star?? PD)),8/12/08,8/7/08,12:30:00,AM
8/5/08 22:30,Phoenix,AZ,Triangle,2 Minutes,"Black triangle, 3 lights at each point, thin in shape, hanging point down, turned clockwise, lights stretched and sped away",3/19/09,8/5/08,10:30:00,PM
8/5/08 10:15,Bedford,VA,Triangle,15 seconds,"Silent, slow moving triangle shaped craft.",8/12/08,8/5/08,10:15:00,AM
8/5/08 9:00,Baltimore City,MD,Triangle,3 min,Triangle object flying from north to southeast.,8/12/08,8/5/08,9:00:00,AM
8/5/08 5:30,Millersburg,MO,Triangle,2 minutes,"MISSOURI INVESTIGATORS GROUP Report: The 1st time I spotted it, it was flying low, triangle shape with a light on each corner…",12/12/09,8/5/08,5:30:00,AM
8/3/08 22:30,Winfield,IL,Triangle,3-5 Seconds,Orange lights in shape of inverted 'Y' flew 200 ft. overhead traveling East.,10/31/08,8/3/08,10:30:00,PM
8/2/08 22:20,Southborough,MA,Triangle,less than 30sec,"Spotted traveling along main road about 5 feet off of pavement, passed by my car and then disappeared",8/12/08,8/2/08,10:20:00,PM
7/31/08 22:34,Canton,OH,Triangle,4 min,"Solid Triangular Light pattern, at extreme altitude ,traversed the sky at high rate of speed",8/12/08,7/31/08,10:34:00,PM
7/31/08 21:50,New Kensignton,PA,Triangle,2 Minutes,Large Bommerrang Object with 300 FT Width Spotted in New Kensington PA,8/12/08,7/31/08,9:50:00,PM
7/31/08 21:20,Almond,WI,Triangle,30 seconds,V shaped winking lights.,8/12/08,7/31/08,9:20:00,PM
7/30/08 11:15,Loveland,CO,Triangle,5 seconds,saw orange lights moving in formation,8/12/08,7/30/08,11:15:00,AM
7/30/08 9:06,Odd,WV,Triangle,2 Minutes,"black triangular shaped aircraft photographed during the day. ((NUFORC Note: Object probably is a bat, or a butterfly. PD))",10/31/08,7/30/08,9:06:00,AM
7/29/08 2:00,Kent,WA,Triangle,1HR,white light triangle clear skies over hous eclouds to the south fast flying craft at night time zigg zag,8/12/08,7/29/08,2:00:00,AM
7/27/08 3:00,Honesdale,PA,Triangle,1 hour,many triangled shaped crafts hover over airport,8/12/08,7/27/08,3:00:00,AM
7/27/08 1:30,Florence,KY,Triangle,5min.,"I left my boyfriends house in Hebron KY around 1:15am. I was headed south to my home in Crittenden KY. I noticed a large, bright oran",8/12/08,7/27/08,1:30:00,AM
7/26/08 22:00,Sebastopol,CA,Triangle,5 seconds in view,"Extremely Bright, Triangular shape over St Stevens, Sebastopol.",8/12/08,7/26/08,10:00:00,PM
7/25/08 23:00,Yukon,OK,Triangle,<1 minute,Huge Triangle,8/12/08,7/25/08,11:00:00,PM
7/25/08 5:10,Lake Kiowa,TX,Triangle,5 minutes,Lake KIowa Texas UFO,8/12/08,7/25/08,5:10:00,AM
7/23/08 9:20,Naperville,IL,Triangle,60 seconds,Large flying triange with Squared off tips made humming noise in the clear early morning sky.,8/12/08,7/23/08,9:20:00,AM
7/21/08 22:35,Portsmouth (UK/England),,Triangle,5 - 10 minutes,equilateral triangle shape red and white flashing lights,8/12/08,7/21/08,10:35:00,PM
7/20/08 22:30,Midland,MI,Triangle,10 Seconds,"Pilot witnesses very large, silent, dark grey, triangular craft with glowing lights at each point",8/5/09,7/20/08,10:30:00,PM
7/20/08 21:35,Ann Arbor,MI,Triangle,5 minutes,Two black triangular craft seen hovering over Ann Arbor airport.,8/12/08,7/20/08,9:35:00,PM
7/19/08 21:00,Dana Point,CA,Triangle,1 minute,Moved like regular aircraft but no sound and no lights,8/12/08,7/19/08,9:00:00,PM
7/18/08 23:00,St. Charles,MO,Triangle,1 minute,Black triangle motionless on southside of MO 370 just off of Discovery Bridge w/3 white & 1 red non-blinking lights.,8/12/08,7/18/08,11:00:00,PM
7/17/08 20:37,"Shanghai, Pudong New District (PRC)",,Triangle,29 minutes,"""V"" Shaped object with multi color lights over Shanghai PuDong sky.",8/12/08,7/17/08,8:37:00,PM
7/16/08 20:45,Gulf Breeze,FL,Triangle,3 minutes,Triangular shape object with five white light in a triangular formation beneath object structure.,8/12/08,7/16/08,8:45:00,PM
7/16/08 0:00,Chicago,IL,Triangle,10 min.,One of them seemed to fade away,1/10/09,7/16/08,12:00:00,AM
7/15/08 23:30,Johnston,RI,Triangle,20 sec,triangle over johnston with blue red and white lights,8/12/08,7/15/08,11:30:00,PM
7/15/08 16:00,Twin Falls,ID,Triangle,2 minutes,"White, triangular object over Twin Falls, ID",8/12/08,7/15/08,4:00:00,PM
7/15/08 2:45,Milford,CT,Triangle,1min,huge triangular object moving at great speed and very low over my house in Milford CT,8/5/09,7/15/08,2:45:00,AM
7/14/08 22:00,Philadelphia,PA,Triangle,1-2 minutes,"Double set of pinpoint red/orange steady lights viewed at 200 feet distance, definitely craft.",8/12/08,7/14/08,10:00:00,PM
7/14/08 1:00,Brighton (UK/England),,Triangle,20mins,Large & Tiny Morphing Objects as seen in the same area as many other UFO's,8/12/08,7/14/08,1:00:00,AM
7/12/08 23:00,Fort Worth,TX,Triangle,approx. 3 hrs,Large triangular shaped craft with white lights blinking or rotating around it. ((NUFORC Note: Twinkling stars? PD)),8/12/08,7/12/08,11:00:00,PM
7/12/08 22:30,Fort Worth,TX,Triangle,unsure,"((HOAX??)) Large Triangular U.F.O. Battles with Smaller U.F.O.s in Night Sky Over Ft. Worth, TX",8/12/08,7/12/08,10:30:00,PM
7/12/08 8:00,Ontonagon,MI,Triangle,80 minutes,((HOAX??)) first an orb and then a triangle 20 minutes apart.,4/14/09,7/12/08,8:00:00,AM
7/12/08 0:00,Saint Johnsville,NY,Triangle,15 minutes,big black triangle shaped craft,11/21/10,7/12/08,12:00:00,AM
7/11/08 20:50,Lansing,IL,Triangle,2 Min,Meteor objects leading toward formation of triangle lights.,8/12/08,7/11/08,8:50:00,PM
7/11/08 0:40,Elizabethtown,KY,Triangle,3 minutes,"Large Triangle craft, white lights on all 3 corners, 1 red light and 1 white light on each side if the craft. No Noise. All 4 witnesse",8/12/08,7/11/08,12:40:00,AM
7/10/08 12:00,??? (Australia),,Triangle,none,"i was on google earth and found a triangular object like a ufo ive seen in tv. ((NUFORC Note: Radio antenna, with support wires. PD))",8/12/08,7/10/08,12:00:00,PM
7/9/08 22:15,Greenville,SC,Triangle,4 minutes,"Dark triangular UFO with three white lights, one red light, hovering in the sky",8/12/08,7/9/08,10:15:00,PM
7/7/08 23:08,Huddersfield (UK/England),,Triangle,3 minutes,Multi lighted saucer shape doing zigzag flights over English deserted moor,8/12/08,7/7/08,11:08:00,PM
7/7/08 22:05,Lutz,FL,Triangle,7 min,A Triangle sighting... Tampa Palms (North Tampa) Florida on Bruce B. Downs at Super Walmart.,8/12/08,7/7/08,10:05:00,PM
7/7/08 21:20,Eldridge,IA,Triangle,30-60 seconds,Small triangle shaped lights moving through sky.,8/12/08,7/7/08,9:20:00,PM
7/7/08 18:30,Gaberone (Botswama),,Triangle,45 minutes,Triangular object over Botswana - Gaberone ((NUFORC Note: Possible sighting of a twinkling star? PD)),10/31/08,7/7/08,6:30:00,PM
7/7/08 0:15,Chelsea,AL,Triangle,30 minutes,Small triangular object flying in large circles above our area with lights in each corner making a very strange resonating sound.,8/12/08,7/7/08,12:15:00,AM
7/5/08 22:00,Bay City,MI,Triangle,Fireworks Festival,Red Glowing light turned into Black Triangle,8/12/08,7/5/08,10:00:00,PM
7/5/08 10:15,Lakeside,OH,Triangle,10 minutes,"It was one object triangular in shape, with three circular tubes of flame, moving slowly.",8/12/08,7/5/08,10:15:00,AM
7/4/08 23:00,Gargas (France),,Triangle,10 min,"Strange object with distintive light formation made two pass,s over our back garden.",8/12/08,7/4/08,11:00:00,PM
7/4/08 23:00,Lombard,IL,Triangle,5 mins,light in the sky over lombard on 7/4 coming from the east,8/12/08,7/4/08,11:00:00,PM
7/4/08 23:00,Lackawanna County,PA,Triangle,30 minutes,"3 orange lights vivid but vauge hovering over whole valley of Lackawanna county,PA",7/5/08,7/4/08,11:00:00,PM
7/4/08 12:00,Elmwood Park,IL,Triangle,1 hour,"On the morning of july 4 2008, I went outside to the front lawn of my apartment to watch the 4th of july parade in Elmwood Park IL. I h",8/12/08,7/4/08,12:00:00,PM
7/3/08 1:30,New York City (Brooklyn),NY,Triangle,20 minutes,observed hovering basically in one place,7/5/08,7/3/08,1:30:00,AM
7/3/08 0:00,Gray,ME,Triangle,,3 white-like bright lights in the shape of a triangle,7/5/08,7/3/08,12:00:00,AM
7/2/08 23:00,London (UK/England),,Triangle,,"triangle cruising steady,with no light just a light red glow on the under belly. ((NUFORC Note: ISS??))",8/12/08,7/2/08,11:00:00,PM
7/2/08 15:01,Greenville,MI,Triangle,seconds,"Triangular object over Greenville, Michigan on July 2, 2008.",8/12/08,7/2/08,3:01:00,PM
6/30/08 0:00,Sierra Mountains (above),NV,Triangle,10 minutes,Strange flight home.,7/31/15,6/30/08,12:00:00,AM
6/30/08 22:40,Ann Arbor,MI,Triangle,2 minutes,Object was black and triangular with white lights on each corner,8/12/08,6/30/08,10:40:00,PM
6/30/08 22:25,Atlantic City/Cardiff,NJ,Triangle,5 minutes,"Triangular craft hovering 40ft directly above atlantic city expressway, seen twice in 5 minutes",7/5/08,6/30/08,10:25:00,PM
6/30/08 3:00,Highland,NY,Triangle,5 minutes,Two objects come in contact in the sky nose to nose and one revolves around the other.,8/30/13,6/30/08,3:00:00,AM
6/30/08 3:00,Neuseddin (Potsdam)(Germany),,Triangle,3 weeks,((HOAX??)) Attached is a photo of this craft at night using a carl zeiss sony lens handheld. I think its a drone but not to sure.,12/20/12,6/30/08,3:00:00,AM
6/29/08 20:15,Milton,FL,Triangle,2 hours,During a power outage I heard unusually loud roaring from a nearby naval base and saw a triangular shaped orange craft.,7/5/08,6/29/08,8:15:00,PM
6/28/08 23:00,Azle,TX,Triangle,13 seconds,Strange triangular craft with bright light on the nose.,3/19/09,6/28/08,11:00:00,PM
6/28/08 22:00,Azle,TX,Triangle,30 seconds,strange triungular craft sighted.,8/5/09,6/28/08,10:00:00,PM
6/27/08 1:22,Hooks,TX,Triangle,3 minutes,triangle light pattern heading North / North West near Hooks Texas,7/5/08,6/27/08,1:22:00,AM
6/25/08 23:10,Gray,TN,Triangle,10 min,"((HOAX??)) bright red and white lights over gray,tn.",7/5/08,6/25/08,11:10:00,PM
6/23/08 23:40,Seymour,IN,Triangle,8-10mins,Three objects in sky above Seymour,7/5/08,6/23/08,11:40:00,PM
6/23/08 21:45,Sarasota,FL,Triangle,5 minutes,"((HOAX??)) Two craft with seven orange lights on each, and a vague, dark triangular shape that housed the lights.",7/5/08,6/23/08,9:45:00,PM
6/21/08 16:15,Festus,MO,Triangle,8 min,v or triangular object hovering no lights no sound appeared to be rotating all directions,7/5/08,6/21/08,4:15:00,PM
6/21/08 3:00,Adams,WI,Triangle,10 seconds,Three lights in the southern sky outside bedroom window. Flying very low. No sound.,7/5/08,6/21/08,3:00:00,AM
