Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian,,
8/2/01 23:00,Ocala,FL,Circle,2 seconds,A bright blue ring of light swooping in and vanishing with a trail of blue left behind,2/22/02,8/2/01,11:00:00,PM,,
8/1/01 21:30,Des Moines,IA,Circle,10 minutes,white light changing directions in the sky.,8/5/01,8/1/01,9:30:00,PM,,
7/31/01 23:30,Wausau,WI,Circle,15 seconds,UFO that looked like a very big green shooting star with a red and blue trail.,8/5/01,7/31/01,11:30:00,PM,,
7/31/01 23:29,Coleman,WI,Circle,seconds,"July 31, 01 large blue light,red tail, 23:29",8/12/01,7/31/01,11:29:00,PM,,
7/31/01 22:00,Tampa,FL,Circle,1-minute,"bright, very bright, glowing blue, circular shaped.",12/5/01,7/31/01,10:00:00,PM,,
7/29/01 22:00,Wormerveer (Netherlands),,Circle,6 hrs,"1 ufo, with lights, several hours in one place, after dark",8/5/01,7/29/01,10:00:00,PM,,
7/28/01 9:30,Mississauga (Canada),ON,Circle,10 minutes,Object enveloped by storm cloud,5/14/02,7/28/01,9:30:00,AM,,
7/28/01 5:00,Chatsworth,CA,Circle,5 to 8 min,light seemed to turn off like one was turning off a flashlight,8/5/01,7/28/01,5:00:00,AM,,
7/27/01 21:30,Rockingham (Australia),,Circle,5minutes,Two yellow lights that floated above our house the faded off,8/5/01,7/27/01,9:30:00,PM,,
7/27/01,"Lowestoft, Suffolk (UK/England)",,Circle,less then 30 seconds,"UFO ring shaped passing by at moderate speed during airshow in England, Lowestoft, Suffolk.",10/12/01,7/27/01,,,,
7/24/01 23:30,Kansas City,MO,Circle,5 sec,i went out to the barn to shut off lights and as i went out the back door of the house i look to the NNE (north north east )or 0*-45* d,7/26/02,7/24/01,11:30:00,PM,,
7/24/01 21:10,Gilbert,AZ,Circle,10-15 mins,It was a huge silver round craft sitting motionless in the night sky,8/5/01,7/24/01,9:10:00,PM,,
7/22/01 22:51,Addlestone (near Heathrow Airport) (UK/England),,Circle,2 minutes,bright high orbit object seen near heathrow england,8/5/01,7/22/01,10:51:00,PM,,
7/21/01 22:05,Dundee,WI,Circle,1 hour,"Multiple colored objects seen in Dundee, Wisconsin",8/5/01,7/21/01,10:05:00,PM,,
7/21/01 22:00,Dundee,WI,Circle,2hrs 45+,"LOOKED LIKE A GIANT H2O MOLECULE,",8/5/01,7/21/01,10:00:00,PM,,
7/21/01 22:00,Dundee,WI,Circle,2+hours,3 glowing (amber) orbs releasing 3 green orbs,8/5/01,7/21/01,10:00:00,PM,,
7/20/01 23:59,Austin,TX,Circle,three minutes,"low-flying, helicopter-sounding, aircraft or circle shaped (from underneath), and had few lights + bright spotlight",8/5/01,7/20/01,11:59:00,PM,,
7/20/01 22:45,Mayfield,NY,Circle,5,"2 circular objects, very fast, with lights, Upstate NY 7/20/2001 21:45",8/5/01,7/20/01,10:45:00,PM,,
7/20/01 22:00,White Butte (near),ND,Circle,15 seconds,"Red -orange firey disk that flew past me slowly, and then speedup and was out of sight in about 10 seconds.",10/31/03,7/20/01,10:00:00,PM,,
7/16/01 13:00,Durant,MS,Circle,10 Minutes,"Strange events in the sky above Durant, Mississippi",4/27/04,7/16/01,1:00:00,PM,,
7/15/01 19:00,Ellisville,MS,Circle,90 seconds,Distant lite circular hovered briefly and then streaked away (not of this world's technology),2/8/05,7/15/01,7:00:00,PM,,
7/15/01 1:50,Loveland,CO,Circle,60 sec.,Slow moving and silent a bright red orange color that was one ring of lights with no lights in the center.,8/5/01,7/15/01,1:50:00,AM,,
7/15/01 0:30,New York City (Staten Island),NY,Circle,5mins,5 to 8 circular objects / burnt orange,8/5/01,7/15/01,12:30:00,AM,,
7/15/01 0:29,Carteret,NJ,Circle,2 Minutes,"25 lights, 75 witnesses over cataret Nj on 7/15/01.",8/5/01,7/15/01,12:29:00,AM,,
7/14/01 23:15,Bamberg (Germany/Bavaria),,Circle,3 minutes,The round object was glowing red with bright light at the bottom edge; it made no sound and moved steadily.,8/5/01,7/14/01,11:15:00,PM,,
7/13/01 22:00,Wooster,OH,Circle,1 hour,A circular white light that changes from red to blue to green in a circular motion as a strobe light in the SW part of the sky.,8/5/01,7/13/01,10:00:00,PM,,
7/13/01 7:53,Eagle,ID,Circle,7:59,smal circular light in sky lasted 6 min.,8/5/01,7/13/01,7:53:00,AM,,
7/12/01 2:55,Evansville,IN,Circle,45 seconds,"WHITE SILENT CIRCLE THAT FADES IN BRIGHTNESS, TRAVELING SOTHWEST TO NORTHEAST AT 5,000 FEET",8/5/01,7/12/01,2:55:00,AM,,
7/9/01 22:45,Vernon Hills,IL,Circle,3 minutes,Mysterious light dashes accross the sky,8/5/01,7/9/01,10:45:00,PM,,
7/7/01 21:00,Haubstadt,IN,Circle,3 Minutes,Bright glowing red light came over the trees to our backyard. Seemed to be the size of a football field. Our yard is about 2 1/2 acres.,9/2/05,7/7/01,9:00:00,PM,,
7/7/01 16:00,Bartlesville,OK,Circle,10 secs,"White circular object, apache attack helicopter both disappear after what seems to be 'dogfight'",8/5/01,7/7/01,4:00:00,PM,,
7/7/01 4:20,Vancouver (Canada),BC,Circle,7 seconds,"Fireball Over Vancouver BC, Pacific Northwest.",8/5/01,7/7/01,4:20:00,AM,,
7/6/01 18:45,Mt Laurel,NJ,Circle,Approx 1 Min,Small round distant object appearing and disappearing,8/5/01,7/6/01,6:45:00,PM,,
7/4/01 13:00,Slickville,PA,Circle,about 5 minutes,"It was a small pearl white object, appeared to be circuler in shape and about the size of the jets rudder.",7/26/02,7/4/01,1:00:00,PM,,
7/4/01 2:10,Odense (Denmark),,Circle,20 seconds,"1 object spotted, bright-bluish white round object that fades and varies in speed.",8/5/01,7/4/01,2:10:00,AM,,
7/3/01 23:25,Germantown,WI,Circle,,There wwas a red and a green glowing ball dancing around eachother in the sky.,8/5/01,7/3/01,11:25:00,PM,,
7/1/01 23:00,Hallandale,FL,Circle,10 Seconds,"No lights, circle object, about 20 in diameter, floating on building.",7/16/06,7/1/01,11:00:00,PM,,
7/1/01 16:30,Gresham,OR,Circle,5-10 minutes,"Bright circular object seen moving in a South to North direction fading in and out of sight, and difficult to pick up by binoculars.",8/5/01,7/1/01,4:30:00,PM,,
7/1/01 2:45,San Pablo,CA,Circle,few seconds,"bright moon sized object appeared to be over hills in Marin county as seen from Contra Costa County, Ca",8/5/01,7/1/01,2:45:00,AM,,
6/30/01 22:00,Fort Nelson (Canada),BC,Circle,,"Glowing lights/orbs over Fort Nelson, BC. ((anonymous report))",12/15/16,6/30/01,10:00:00,PM,,
6/30/01 21:00,Dunedin (New Zealand),,Circle,3 mins,"Large Object? emitting round, fast moving white lights close to ground, no sound, low cloud obstructing view of actual source of lights",8/7/07,6/30/01,9:00:00,PM,,
6/30/01 20:30,Wodonga (Australia),,Circle,3 mins,UFO ufo above wodonga rsl Australia,10/8/07,6/30/01,8:30:00,PM,,
6/30/01 10:45,Florahome,FL,Circle,3 min,((HOAX??)) WE SAW A REDISH ROUND BALL OF LIGHT HUVERING OVER A POWERLINE IN A FILED.,6/12/08,6/30/01,10:45:00,AM,,
6/30/01 4:00,Hereford (UK/England),,Circle,1hr,uk sighting between hereford abergaveny which was joined by 3 helcopters from nearby sas base,8/12/08,6/30/01,4:00:00,AM,,
6/30/01 1:00,Lafollette,TN,Circle,25 sec,Very fast green ball low altitude know trail at all,6/12/08,6/30/01,1:00:00,AM,,
6/28/01 3:00,Simi Valley,CA,Circle,15-20 minutes,"((NUFORC Note: Witness reports observing a ""circle."" PD))",8/5/01,6/28/01,3:00:00,AM,,
6/27/01 18:45,Coffs Harbour (Australia),,Circle,1.5min,"Bright orange light, rounded in shape seen by five people moving north at about 60km p/h keeping the same course and altitude.",8/20/01,6/27/01,6:45:00,PM,,
6/27/01 3:15,Sarasota,FL,Circle,ongoing as I type,"Stationary over what I think is near Sarasota International airpport (west from our home) Over 20 min. colored lights, white, red, gree",8/5/01,6/27/01,3:15:00,AM,,
6/26/01 2:30,Mahopac,NY,Circle,1 hour,The most amazing thing I had ever seen!,8/5/01,6/26/01,2:30:00,AM,,
6/25/01 21:00,Columbia,MO,Circle,app 7 seconds,Something that apeared to be a star moved and disapeared towards outterspace.,8/5/01,6/25/01,9:00:00,PM,,
6/23/01 21:45,Fernandina Beach,FL,Circle,5 min +,"Fernandina (Amelia Island) Florida, Circular Object Hovers, Emits Mist from 5 jets to Envelop itself, disappears",10/12/01,6/23/01,9:45:00,PM,,
6/22/01 23:00,Manchester,MO,Circle,30 secs,oval craft with tiangular shape on bottom. flashing colored lights on each corner of the triangle,8/5/01,6/22/01,11:00:00,PM,,
6/22/01 18:30,Boston,MA,Circle,2 minutes,Small Orb over Boston Airport.,8/5/01,6/22/01,6:30:00,PM,,
6/21/01 2:52,Harlowton,MT,Circle,20 Seconds,white orb that lasts for 20 seconds and then disappears.,6/27/11,6/21/01,2:52:00,AM,,
6/21/01 0:00,Lewistown,MT,Circle,45 min,Bright light from sattelite sized object pans area in which we were camping,8/5/01,6/21/01,12:00:00,AM,,
6/20/01 21:28,Pahoa,HI,Circle,about 2 minutes,"i was standing out on my front walkway of my house, when I saw a strange round shaped object fly over my head. i could actually see blu",8/5/01,6/20/01,9:28:00,PM,,
6/20/01 17:30,Charleston,SC,Circle,1 hour,large sphere stationary for an hour,11/4/02,6/20/01,5:30:00,PM,,
6/19/01 22:25,Bermuda,,Circle,4-5 seconds,interesting yellow circular object seen high up.,8/5/01,6/19/01,10:25:00,PM,,
6/17/01 22:30,Lawrenceville,GA,Circle,2 seconds,a round blue object shot accross the sky 200-300 miles an hour,8/5/01,6/17/01,10:30:00,PM,,
6/16/01 23:30,Oak Park,MI,Circle,2min,Green/yellowish light on saucer object moving south to north in Southeastern Mich.,8/5/01,6/16/01,11:30:00,PM,,
6/15/01 23:00,Concord,NH,Circle,0:00,Want to see a u.f.o? Move to New Hampshire!,8/5/01,6/15/01,11:00:00,PM,,
6/15/01 22:20,Monroe,WA,Circle,15-20 Sec.,"Sighted an object for 15-20 Sec. moving in a West to East direction. We initially thought it was a satellite, then a plane, then couldn",8/5/01,6/15/01,10:20:00,PM,,
6/15/01 22:00,Cutler,CA,Circle,,((HOAX)) 1 mother ship and 7 smaller crafts,8/5/09,6/15/01,10:00:00,PM,,
6/15/01 20:00,Phoenix,AZ,Circle,1 muinte,slowly disapppeared,4/27/04,6/15/01,8:00:00,PM,,
6/13/01 20:40,Kailua Kona,HI,Circle,5 min.,"Bright red,Beautiful. Thought it was an atmospheric condition veiw of possibly the planet of Mars, but it was pulsating and something j",8/5/01,6/13/01,8:40:00,PM,,
6/11/01 22:40,Puyallup,WA,Circle,3 minutes,Orange object with other faster objects breaking away from it ...,8/5/01,6/11/01,10:40:00,PM,,
6/10/01 22:30,Pocahontas,AR,Circle,2 minutes,silent Ball of light very high in the sky,8/5/01,6/10/01,10:30:00,PM,,
6/10/01 3:15,Wilmington,DE,Circle,10 seconds,Circular Shadow seen above Wilmington De on 6-10-01,8/5/01,6/10/01,3:15:00,AM,,
6/10/01 0:20,Redlands,CA,Circle,two minutes,orange ball drops tiny orange lights,8/5/01,6/10/01,12:20:00,AM,,
6/9/01 22:15,Everglades,FL,Circle,3 min,"Bright hovering object seen over the Everglades in South Florida, vertical assent at an incredible speed",8/5/01,6/9/01,10:15:00,PM,,
6/9/01 20:00,Rancho Cordova,CA,Circle,25 min.,"In the summer of 2001 my brother (Mark) called me (Allen) I live here in Salem, Oregon. Mark was and still lives there in Sacramento, C",1/22/04,6/9/01,8:00:00,PM,,
6/7/01 22:00,Billings,MO,Circle,1-2 seconds,My wife and I were driving east on Missouri Rt 14 about 1 mile west of Billings MO when we both witnessed a green object which resembl,8/5/01,6/7/01,10:00:00,PM,,
5/31/01 22:10,Patagonia,AZ,Circle,3 minutess,"The object was very bright, brighter and much larger than Venus, round like a ball.",8/5/01,5/31/01,10:10:00,PM,,
5/28/01 21:30,Magna,UT,Circle,,We Saw 2 UFO'S By The Mountain,8/5/01,5/28/01,9:30:00,PM,,
5/26/01 19:00,Pittsburgh,PA,Circle,,I have never seen any thing like it!,8/5/01,5/26/01,7:00:00,PM,,
5/25/01 2:00,Apex,NC,Circle,less than 30 seconds,"Early morning, house filled with light, and there it was above me...",2/14/06,5/25/01,2:00:00,AM,,
5/23/01 9:45,Tamborine (Australia),,Circle,two minutes,It was amazing to look at as I knew I was looking at something very unusual.,8/5/01,5/23/01,9:45:00,AM,,
5/22/01 12:00,Wray,CO,Circle,15 seconds,We were playing football and something attracted my eye when I saw the football in the air there was a circle flying object in the sky.,8/5/01,5/22/01,12:00:00,PM,,
5/21/01 22:01,Seattle,WA,Circle,up to 30 seconds,"I was sitting out on the chair, looking west to the sky as to enjoy. Then I noticed right away there was circle shape object was makin",8/5/01,5/21/01,10:01:00,PM,,
5/16/01 22:14,Warner Robins,GA,Circle,2 minutes,I have never seen anything like this before,8/5/01,5/16/01,10:14:00,PM,,
5/15/01 21:00,Watkins Glen,NY,Circle,15 Minutes,UFO,8/5/01,5/15/01,9:00:00,PM,,
5/14/01 21:00,Overton,TX,Circle,1he 40 min,"Objects first appear from out of no where, one at a time, the first night about every 5 to 7 min, then the next 3 nights timing was clo",8/5/01,5/14/01,9:00:00,PM,,
5/13/01 23:30,Rockford,MI,Circle,2-3 minutes,"It was an incredibly clear night, with a dark sky and beautiful bright stars. To the East a round shape suddenly appeared with a const",8/5/01,5/13/01,11:30:00,PM,,
5/13/01 2:45,Brea,CA,Circle,1 minute,CIRCULAR DISK OVER BREA IN ORANGE COUNTY,8/5/01,5/13/01,2:45:00,AM,,
5/12/01 12:50,Columbus,OH,Circle,10 seconds,"The date could be sometime in May, June or July. I was traveling north to south on the West outerbelt of Columbus, Ohio, heading for t",4/8/02,5/12/01,12:50:00,PM,,
5/10/01 17:00,San Diego,CA,Circle,day,"giant whirlpool seen of coast of san diego, ca. possible ufo site",8/5/01,5/10/01,5:00:00,PM,,
4/28/01 20:12,Antioch,TN,Circle,Not that Long,An Orange/Yellow Ball of Light from No where.,8/5/01,4/28/01,8:12:00,PM,,
4/23/01 22:30,none,CA,Circle,1-1/2 min.,us navy ship see ufo,4/28/01,4/23/01,10:30:00,PM,,
4/23/01 1:15,Burtonsville,MD,Circle,2 minutes,"very low slow flying, very strange sounding craft near DC",4/28/01,4/23/01,1:15:00,AM,,
4/22/01 20:40,Kansas City,KS,Circle,2 minutes,"Globe like the moon, but in the wrong place and at the wrong time of the month.",4/28/01,4/22/01,8:40:00,PM,,
4/21/01 10:06,Ringgold,FL,Circle,,IT WUS A GREEN LICHT GOING DOWN RELL FAST MY DAD SAID IT WUS A PLANE BUT A PLANE DONT FLY DOWN LIKE THAT THEN IT TOKE OF RELL FAST AND,4/28/01,4/21/01,10:06:00,AM,,
4/21/01 4:33,Dawson Creek (Canada),BC,Circle,seconds,A very bright light green ball shaped light travelling soundlessly and rapidly in a horizontal direction at 800 to 1000' at 4:33am.,4/28/01,4/21/01,4:33:00,AM,,
4/18/01 23:30,McLouth,KS,Circle,5 mintues,UFO on rock road,3/4/08,4/18/01,11:30:00,PM,,
4/18/01 18:30,Denver,CO,Circle,2 min,One pinpoint of light moved northward across the sky joining another before I lost them in the haze.,4/28/01,4/18/01,6:30:00,PM,,
4/18/01,Illinois State line (close to),IN,Circle,under 1 min.,clear starry night sky.crosslike or starlike object seen in the sky.very bright white...(opaque).larger than surrounding stars.object s,4/28/01,4/18/01,,,,
4/15/01 10:00,Las Vegas,NV,Circle,30+ minutes,3 unknown objects hovered over eastside highrise for 30 minutes,3/21/03,4/15/01,10:00:00,AM,,
4/15/01 3:00,Härnösand (Sweden),,Circle,30sec-1 min,"Round metal object , size of a big orange, slowly cirkeling with colourlights in mid air above my bedsidetable",3/11/06,4/15/01,3:00:00,AM,,
4/14/01 22:30,Long Beach,NY,Circle,3 min aprx,Three what looked to be large stars traveling in an unnatural manner.,4/28/01,4/14/01,10:30:00,PM,,
4/14/01 16:30,Tempe,AZ,Circle,10 min.,"i witnessed a craft that had one bright light seperate into 3 smaller lights, form a triangluar pattern and then they began to rotate a",4/28/01,4/14/01,4:30:00,PM,,
4/13/01 22:30,Worcester,MA,Circle,5 minutes,"Four unidentified flying objects in night sky, like four reddish stars moving like no aircract can move. silently.",4/28/01,4/13/01,10:30:00,PM,,
4/12/01 0:25,Gosforth (UK/England),,Circle,"don't know, about 5 mins",A large circular flying object with flashing lights on it.,4/28/01,4/12/01,12:25:00,AM,,
4/11/01 7:40,Trenton (Canada),ON,Circle,10 seconds,There was a bright circular object like a star that was slowly movin across the sky.,4/28/01,4/11/01,7:40:00,AM,,
4/6/01 22:30,Vancouver (Canada),BC,Circle,1 hour,Large circular energy mass moving slowly across horizon,4/28/01,4/6/01,10:30:00,PM,,
4/4/01 16:00,Eden Prairie,MN,Circle,3 minutes,"2 red illuminated objects ""zig zagging"" in the day lit sky over a heavily populated area, 3 minute sighting.",4/28/01,4/4/01,4:00:00,PM,,
4/3/01 20:30,Issaquah,WA,Circle,8-10 MIN.,"DRIVING EAST ON I-90, SAW 3 OBJECTS, LOOKED LIKE LIGHTED SNOW FLAKES ON A STRING OVER LAKE SAMMAMISH TO THE NORTH, WERE LARGER IN SIZE",4/28/01,4/3/01,8:30:00,PM,,
4/3/01 15:40,Corning,CA,Circle,40 minutes,"The original statement sent to you earlier today stated that we had seen one ""craft"" at approximately 15:40 hours in the sky above our",4/28/01,4/3/01,3:40:00,PM,,
4/3/01 15:40,Corning,CA,Circle,5-7 minutes,"small circular object seen over our house, traveling north, then it turned back toward us, then started moving slowly to the east. It",4/28/01,4/3/01,3:40:00,PM,,
3/20/01 16:00,Newington,CT,Circle,20 minutes,Formation of shiney dots travels in same traffic lane as normal aircraft.,4/1/01,3/20/01,4:00:00,PM,,
3/19/01 23:59,Pittsburgh,PA,Circle,30 minutes,A luminous object seen in pittsburgh for over a year with distinct bright lights that can be seen by the naked eye.,4/1/01,3/19/01,11:59:00,PM,,
3/18/01 20:00,Köniz (Switzerland),,Circle,50sec,"Hello Everyone, This is the first time i see such an object. We the human civilization are not capable of inventing such Circle glitter",4/1/01,3/18/01,8:00:00,PM,,
3/18/01 15:00,Kelseyville,CA,Circle,15-20 seconds,"White disc moves perpendicular to wind in clear sky, then suddenly disappears.",4/1/01,3/18/01,3:00:00,PM,,
3/18/01 14:50,New York City,NY,Circle,10 sec,UFO and Black Choppers over New York,4/1/01,3/18/01,2:50:00,PM,,
3/13/01 23:51,Shoreline,WA,Circle,2-3 seconds,"Out of the corner of my eye I first noticed a bright orange object, across Puget Sound, traveling west to east at a very high speed. I",3/16/01,3/13/01,11:51:00,PM,,
3/13/01 23:45,Ladysmith (Canada),BC,Circle,approx 30 secs.,Orange glowing object spotted heading East over Ladysmith harbour at 23:45 on March 13th 2001.,4/1/01,3/13/01,11:45:00,PM,,
3/13/01 23:00,Milwaukee,WI,Circle,10-20 minutes,Very loud noise and bright light,4/28/01,3/13/01,11:00:00,PM,,
3/12/01 21:30,Thunder Bay (Canada),ON,Circle,15 seconds,strange round light object,3/16/01,3/12/01,9:30:00,PM,,
3/10/01 17:57,Seattle,WA,Circle,10 mins,Dark Object in flight path of Airplanes heading south to King County Airport,3/16/01,3/10/01,5:57:00,PM,,
3/8/01 23:30,Huntington,WV,Circle,1+ mins.,circular object that was amber in color suddenly appeared in the sky,3/16/01,3/8/01,11:30:00,PM,,
3/6/01 22:15,Rockford,IL,Circle,3 min,There were seven of them. Five were bunched up and 2 were spread out. They kept moving at high speeds. They were round and shining l,3/16/01,3/6/01,10:15:00,PM,,
