Date / Time,City,State,Shape,Duration,Summary,Posted,Date,Time,Meridian,Month,Day,Year
5/22/13 17:39,Sacramento,CA,Triangle,30 minutes,At 5:39 pm I was in my backyard and saw lights out of the corner of my eye and looked up in the sky to see a triangular craft with 8 ye,6/2/13,5/22/13,5:39:00,PM,5,22,2013
5/22/13 11:30,Sherman,TX,Circle,1-2 minutes,4 staggered discs in sky,6/2/13,5/22/13,11:30:00,AM,5,22,2013
5/21/13 23:00,Whitney,TX,Triangle,1 hour,"Very strange, big, bright lights, moving quickly, slowly, and also hovering that change directions quickly.",6/2/13,5/21/13,11:00:00,PM,5,21,2013
5/21/13 22:40,Virginia Beach,VA,Circle,3-5 minutes,Orange like Firery ball steadily flying from one end of sky to another- no sound- no flashing.,6/2/13,5/21/13,10:40:00,PM,5,21,2013
5/21/13 21:45,Olympia,WA,Fireball,3 minutes,Giant flaming ball crept across horizon.,6/2/13,5/21/13,9:45:00,PM,5,21,2013
5/21/13 21:18,Germantown,WI,Fireball,10-15 minutes,"May 21st 2013: Germantown, WI 3 people witness orange/red fireballs in northeastern sky",6/2/13,5/21/13,9:18:00,PM,5,21,2013
5/20/13 22:45,Lynbrook (Long Island),NY,Fireball,30 seconds,A pea-sized white orb of light passed my window as I was trying to fall asleep.,6/2/13,5/20/13,10:45:00,PM,5,20,2013
5/20/13 22:30,Port Washington,NY,Fireball,3 minutes,Bright orange glow with short fixed wings sighted,6/2/13,5/20/13,10:30:00,PM,5,20,2013
5/20/13 21:45,Corunna (Canada),ON,Fireball,2 minutes,2 Fireballs appears in sky!,6/2/13,5/20/13,9:45:00,PM,5,20,2013
5/20/13 21:25,Oceanside,CA,Fireball,3 minutes,"The circular object or light was bright orange in the center, and had a hazy red ring surrounding it.",4/18/14,5/20/13,9:25:00,PM,5,20,2013
5/19/13 22:45,Coboconk (Canada),ON,Circle,30 seconds,One round pulsating orange light flying slowly north over Balsam Lake; disappeared after 30 seconds,6/2/13,5/19/13,10:45:00,PM,5,19,2013
5/19/13 22:00,South Palm Beach,FL,Triangle,15-20 minutes,Was driving north on the Florida turnpike. My son seen it in front of us lit with a blue aura on top and white on the bottom. It was,6/2/13,5/19/13,10:00:00,PM,5,19,2013
5/19/13 21:30,Lakeside,OR,Circle,hour,Bright white light moving super slow. Almost like not at all,6/2/13,5/19/13,9:30:00,PM,5,19,2013
5/19/13 21:05,Carol Stream,IL,Triangle,6-7 seconds,Orange Triangular Object Over Carol Stream IL,6/2/13,5/19/13,9:05:00,PM,5,19,2013
5/19/13 20:30,Simpsonville,KY,Triangle,,Hovering aircraft spotted on I-64.,6/2/13,5/19/13,8:30:00,PM,5,19,2013
5/19/13 19:15,Burgaw,NC,Triangle,3 seconds,Gigantic Triangle Craft,7/14/13,5/19/13,7:15:00,PM,5,19,2013
5/19/13,Indianapolis,IN,Circle,,Me and my kids saw these objects at the sam time moving north east indianapolis.,6/2/13,5/19/13,,,5,19,2013
5/18/13 23:00,Puyallup,WA,Fireball,2-3 minutes,There were 8 flare like objects in no certain pattern they were orange and stayed in the same spot and just slowly faded away it was a,6/2/13,5/18/13,11:00:00,PM,5,18,2013
5/18/13 22:45,Califon,NJ,Circle,,Army of 50-100 Orange Orbs,6/2/13,5/18/13,10:45:00,PM,5,18,2013
5/18/13 21:30,Elmhurst,IL,Circle,2 minutes each,Intimidating Looking Red Disk Southwest of O'Hare Airport,6/2/13,5/18/13,9:30:00,PM,5,18,2013
5/18/13 21:24,Virginia Beach,VA,Fireball,6 minutes,"24 orange lights traveling at a constant speed in some kind of formation, none of the lights strayed away.",6/2/13,5/18/13,9:24:00,PM,5,18,2013
5/18/13 21:07,South Yarmouth,MA,Fireball,2 minutes,Orange and white ball moves across the sky then later jets,6/2/13,5/18/13,9:07:00,PM,5,18,2013
5/18/13 20:00,North Hollywood,CA,Triangle,~15 minutes,Black triangular shape made up of 3 circles floating near Burbank Airport.,6/2/13,5/18/13,8:00:00,PM,5,18,2013
5/18/13 12:32,Murrysville,PA,Fireball,3 seconds,Green fireball decending from above and vanished behind the hills.,6/2/13,5/18/13,12:32:00,PM,5,18,2013
5/18/13 1:00,Luray,VA,Circle,20 seconds,Two flashes of light to brighten the sky and a big green round flying object to appear to be falling for seconds then vanishes.,6/2/13,5/18/13,1:00:00,AM,5,18,2013
5/17/13 22:30,Neenah,WI,Fireball,2 minutes,Flickering fire like objects in the sky moving fast eventually fade.,6/2/13,5/17/13,10:30:00,PM,5,17,2013
5/17/13 22:20,Hamburg,PA,Fireball,5 minutes,Orange fireball no trail. Another one 20 minutes later.,6/2/13,5/17/13,10:20:00,PM,5,17,2013
5/17/13 21:51,Colorado Springs,CO,Fireball,20 seconds,orb/fireball ufo seen white/yellow sparkling light silent,6/2/13,5/17/13,9:51:00,PM,5,17,2013
5/17/13 21:15,Bellport,NY,Triangle,30 minutes,3 sightings by me the 2 by a friend 2 sightings were 3 orange lights in a triangle formation. The third was a horizontal. All 3 sightin,6/2/13,5/17/13,9:15:00,PM,5,17,2013
5/17/13 19:00,Glen Cove,NY,Circle,45 minutes,Circular spots lights moving along the edges of serveral cloulds. It appeared as thought it was jumping from clould to cloud.,6/2/13,5/17/13,7:00:00,PM,5,17,2013
5/16/13 22:49,Kihei,HI,Fireball,3 seconds,"A golden fireball in free fall, west of Maui.",6/2/13,5/16/13,10:49:00,PM,5,16,2013
5/16/13 22:10,Ogden,UT,Triangle,15 seconds,low flying silent triangular object with no lights.,6/2/13,5/16/13,10:10:00,PM,5,16,2013
5/16/13 21:30,Clermont,FL,Fireball,12 minutes,4 mysterious lights over central Florida.,6/2/13,5/16/13,9:30:00,PM,5,16,2013
5/16/13 21:30,Chicago,IL,Triangle,8 seconds,3 orbs in triangle formation (or 3 lights on a really big triangle?) over Chicago going NE to SW,6/2/13,5/16/13,9:30:00,PM,5,16,2013
5/16/13 21:00,St. Peters,MO,Fireball,2 minutes,3 fireballs flying silently and slowly across sky,6/2/13,5/16/13,9:00:00,PM,5,16,2013
5/16/13 18:45,Greytown (New Zealand),,Fireball,3 minutes,orange glowing light,6/2/13,5/16/13,6:45:00,PM,5,16,2013
5/16/13 11:40,Pala,CA,Fireball,2 minutes,"Bright Ball of Fire flying over Pala Rez Ca, this yellow fire ball moved fast and was quiet!!! Locals say it was Taquitz...",6/2/13,5/16/13,11:40:00,AM,5,16,2013
5/16/13 10:20,Richmond,KY,Triangle,3 minutes,UFO Sighted Outside of Richmond KY.,7/3/13,5/16/13,10:20:00,AM,5,16,2013
5/16/13 1:00,Richmond,VA,Triangle,~30 seconds,"9-10 circular lights in triangle formation off Chamberlayne exit RICHMOND, VA.",7/3/13,5/16/13,1:00:00,AM,5,16,2013
5/15/13 23:00,Beach Haven Terrace,NJ,Fireball,,Orange fireball - lbi nj,7/14/13,5/15/13,11:00:00,PM,5,15,2013
5/15/13 22:00,Captiva,FL,Fireball,2 minutes,"Four ""fireballs"" seen over Captiva Island, FL",8/30/13,5/15/13,10:00:00,PM,5,15,2013
5/15/13 15:30,Denver,CO,Circle,1 minute,Silver circle with black triangle ahead of storm.,1/10/14,5/15/13,3:30:00,PM,5,15,2013
5/15/13 13:00,Fresno,CA,Circle,4 hours,MUCH TOO WINDY FOR PARACHUTE OR WEATHER BALLOON TO REMAIN STATIONARY.,6/2/13,5/15/13,1:00:00,PM,5,15,2013
5/14/13 23:00,Carrollton,MO,Circle,,Huge round light hovering above farm house.,6/2/13,5/14/13,11:00:00,PM,5,14,2013
5/14/13 21:00,Franklin,TN,Triangle,10 seconds,"Black Triangle Sighting in Franklin Tennessee, May 14, 2013",6/2/13,5/14/13,9:00:00,PM,5,14,2013
5/14/13 1:15,Fremont County,CO,Fireball,20 seconds,Fireball appears on Rocky Mountain ridgetop in May 2013.,8/30/13,5/14/13,1:15:00,AM,5,14,2013
5/13/13 22:00,California,MO,Circle,15 minutes,Bright orange round light in the Eastern sky.,5/15/13,5/13/13,10:00:00,PM,5,13,2013
5/13/13 21:34,Oxnard,CA,Fireball,4 seconds,Green fireball.,5/15/13,5/13/13,9:34:00,PM,5,13,2013
5/13/13 21:30,Plant City,FL,Fireball,2 minutes,"Amber lights traveling north to south above tree line in Plant City, FL.",5/15/13,5/13/13,9:30:00,PM,5,13,2013
5/12/13 22:30,Rockford,IL,Fireball,15 minutes,"Eight globes like if they were full of fire inescapable from the bright globe flew silently over Rockford, IL.",5/15/13,5/12/13,10:30:00,PM,5,12,2013
5/12/13 21:20,Salem,OR,Circle,2 minutes,Object sighted in West by South-west sky at about 21:20. Object appeared round/circular in shape with a dark center; had glow.,5/15/13,5/12/13,9:20:00,PM,5,12,2013
5/12/13 0:10,Spokane,WA,Circle,4 seconds,Two white circles covering 65 degrees in 4 seconds,7/3/13,5/12/13,12:10:00,AM,5,12,2013
5/11/13 23:58,Ridgewood (Queens),NY,Circle,3 minutes,Fiery red orange object.,5/15/13,5/11/13,11:58:00,PM,5,11,2013
5/11/13 23:00,Denver,CO,Circle,3 minutes,Silent and Fast-Moving Orange Orb Over Denver,6/2/13,5/11/13,11:00:00,PM,5,11,2013
5/11/13 23:00,Frankfort,IL,Triangle,2 minutes,Three red/orange objects in tight triangular formation flying low and slow north to south.,5/15/13,5/11/13,11:00:00,PM,5,11,2013
5/11/13 22:15,Lake Michigan (over),MI,Circle,~2 minutes,"2 Round, Orange lights over Lake Michigan.",5/15/13,5/11/13,10:15:00,PM,5,11,2013
5/11/13 22:00,Ainsworth,IA,Triangle,2 minutes,"2 Triangle shaped crafts with red lights over Ainsworth, Iowa.",6/2/13,5/11/13,10:00:00,PM,5,11,2013
5/11/13 21:35,South Gate,CA,Fireball,10 minutes,I noticed three fireball objects make a triangular shape for about ten minutes.,5/15/13,5/11/13,9:35:00,PM,5,11,2013
5/11/13 21:15,Granite Bay,CA,Fireball,5 minutes,Four fireball orbs hover over Placer/Sacramento County Line near Folsom Lake.,5/15/13,5/11/13,9:15:00,PM,5,11,2013
5/11/13 15:54,Henderson,CO,Circle,1:20,"Myriad of UFO’s captured; all seem to have the same form, except for three triangular shaped craft, orbs otherwise.",6/2/13,5/11/13,3:54:00,PM,5,11,2013
5/11/13 0:00,Steamboat Springs,CO,Fireball,50+ minutes,Orange orbs in northwestern Colorado/Steamboat Springs sky.,5/15/13,5/11/13,12:00:00,AM,5,11,2013
5/10/13 22:27,Stamford,CT,Fireball,5 minutes,Glowing orange spheres northwest over stamfordct from coast.,5/15/13,5/10/13,10:27:00,PM,5,10,2013
5/10/13 22:00,Bullhead,AZ,Triangle,30 seconds,"4D Triangle with neon green lights at the points in the desert behind Bullhead City, AZ.",1/12/18,5/10/13,10:00:00,PM,5,10,2013
5/10/13 21:09,Des Moines,IA,Triangle,3-5 minutes,Triangular UFO seen by family of 6 just south of Des Moines on I35.,5/15/13,5/10/13,9:09:00,PM,5,10,2013
5/10/13 14:00,Los Angeles,CA,Triangle,30 seconds,2 black triangular craft spotted traveling east near downtown Los Angeles.,10/29/15,5/10/13,2:00:00,PM,5,10,2013
5/9/13 23:40,Pittsburgh,PA,Circle,5 minutes,My friend captured 3 images when leaving my home that evening roughly 45 seconds later. These images show a zoomed organge circled ligh,6/2/13,5/9/13,11:40:00,PM,5,9,2013
5/9/13 21:39,Florence,SC,Circle,1 minute,Was outside with my dog. Looked up to view the stars. Noticed something that looked like a dimly lit star moving southeast at a fairly.,5/15/13,5/9/13,9:39:00,PM,5,9,2013
5/9/13 21:05,St. Charles,MO,Triangle,10 minutes,Triangular shaped UFo with 3 lights around it,5/15/13,5/9/13,9:05:00,PM,5,9,2013
5/9/13 9:30,Bowling Green,FL,Fireball,hours,"Red/Orange lights followed by white lights followed by storm, followed by satellite or shooting star.",5/15/13,5/9/13,9:30:00,AM,5,9,2013
5/9/13 2:32,Mishawaka,IN,Triangle,4-5 seconds,Red light triangle over Indiana,6/2/13,5/9/13,2:32:00,AM,5,9,2013
5/8/13 23:41,Meadowview,VA,Triangle,10 minutes,Triangular with chasing lights.,5/15/13,5/8/13,11:41:00,PM,5,8,2013
5/8/13 22:45,Nassau County,NY,Circle,5 minutes,Saw an orange-yellow circular glowing light in the sky,5/15/13,5/8/13,10:45:00,PM,5,8,2013
5/8/13 22:10,Egg Harbor Township,NJ,Fireball,2 minutes,A.C expressway lights,6/2/13,5/8/13,10:10:00,PM,5,8,2013
5/8/13 21:47,Onaway,MI,Triangle,~1 minute,Saw two jets in pursuit of craft or crafts.,1/30/14,5/8/13,9:47:00,PM,5,8,2013
5/8/13 1:00,Winnipeg (Canada),MB,Circle,40 seconds,Stationary light takes off!,5/15/13,5/8/13,1:00:00,AM,5,8,2013
5/8/13 0:00,Springfield,IL,Triangle,1 hour,Triangle with with red/blue/yellow lites.,5/15/13,5/8/13,12:00:00,AM,5,8,2013
5/7/13 23:00,Lima,OH,Fireball,5 minutes,"In the lead were two, then two more side by side, then the last three strung out behind the four.",7/22/13,5/7/13,11:00:00,PM,5,7,2013
5/7/13 22:00,Coatesville,PA,Circle,2 minutes,"Circular object with lights like the points of a star in the front, it made no sound.",5/15/13,5/7/13,10:00:00,PM,5,7,2013
5/7/13 21:24,Villa Ridge,MO,Circle,2 minutes,Fireball in sky.,5/15/13,5/7/13,9:24:00,PM,5,7,2013
5/7/13 21:00,Three-Points,AZ,Circle,20 minutes,"One absolutely enormous, maybe 500 yards dia sphere, two smaller spheres emitted in front and behind.",2/27/14,5/7/13,9:00:00,PM,5,7,2013
5/6/13 23:26,Federal Way,WA,Fireball,23:28,Burning Ball in the sky in Federal Way Washington,5/15/13,5/6/13,11:26:00,PM,5,6,2013
5/6/13 23:00,Cresco,IA,Triangle,5 seconds,Silent and very fast triangular craft that was out of sight within a few seconds.,5/15/13,5/6/13,11:00:00,PM,5,6,2013
5/5/13 23:00,West Haven,UT,Fireball,15 seconds,"Big, green shooting star, looking thing.",5/15/13,5/5/13,11:00:00,PM,5,5,2013
5/5/13 22:00,Austin,TX,Triangle,10 seconds,V shaped craft flew over in and out of clouds clearly visible that the lights were on one craft. 7 lights total with two out on a side.,5/15/13,5/5/13,10:00:00,PM,5,5,2013
5/5/13 21:30,Wylie,TX,Triangle,30-45 seconds,"Large triangle over head, white lights in corners, big and fast.",5/15/13,5/5/13,9:30:00,PM,5,5,2013
5/5/13 21:10,Boca Raton,FL,Fireball,3,Four orange fireballs flying over Boca Raton on a clear night.,5/15/13,5/5/13,9:10:00,PM,5,5,2013
5/5/13 19:20,Lafayette,LA,Circle,10 minutes,"Orange/red slow moving orb over Lafayette, LA.",5/15/13,5/5/13,7:20:00,PM,5,5,2013
5/5/13 12:00,Pittsfield,MA,Triangle,8 minutes,"Hovering object over Pittsfield, MA.",5/15/13,5/5/13,12:00:00,PM,5,5,2013
5/5/13 0:43,Regina (Canada),SK,Triangle,4 minutes,"Black soft triangular shaped ufo, three white lights near each tip seen slowly moving in general southward heading over Regina Sk, Can.",5/15/13,5/5/13,12:43:00,AM,5,5,2013
5/5/13 0:00,Rio Verde,AZ,Circle,10 minutes,Red flashing light the size of a star zig zagging in the sky for 15 minutes before disappearing.,5/15/13,5/5/13,12:00:00,AM,5,5,2013
5/4/13 23:50,Big Bay,MI,Circle,30-60 seconds,"Hugh Round Object with 8 Rectangular Bright white Lights on bottom Moving very fast to the east, about 30 to 60 seconds in sky ,",7/3/13,5/4/13,11:50:00,PM,5,4,2013
5/4/13 23:00,Huntington Beach,CA,Fireball,10 minutes,"Red/White pulsating fireball, intelligently maneuvering in Huntington Beach sky.",6/2/13,5/4/13,11:00:00,PM,5,4,2013
5/4/13 23:00,Molega North (Canada),NS,Fireball,~1 minute,"Blue/green fireball observed over Molega lake, Nova Scotia, Canada. No sound at all.",6/2/13,5/4/13,11:00:00,PM,5,4,2013
5/4/13 22:30,Boynton Beach,FL,Fireball,2 minutes,Bright orange balls seen flying East to West over boynton beach.,5/15/13,5/4/13,10:30:00,PM,5,4,2013
5/4/13 22:00,Montgomery,TX,Circle,10 minutes,"Small objects with fire-like glow flying at low elevation, like balloons without gondolas.",5/15/13,5/4/13,10:00:00,PM,5,4,2013
5/4/13 22:00,Greenwood,IN,Fireball,30 minutes,15+ Fireballs seen in formation in Greenwood Indiana; Bright Red glow changing to an orange than a white flash before returning to red.,5/15/13,5/4/13,10:00:00,PM,5,4,2013
5/4/13 22:00,London (Canada),ON,Fireball,45 seconds,Red fireball seen over london ontario canada may 4th 2013,7/3/13,5/4/13,10:00:00,PM,5,4,2013
5/4/13 21:53,Newport,OR,Fireball,3:00 minutes,"Two people witnessed five lights floating in formation, absolutely silent, headed from northeast to southwest over my hometown of Newpo",5/15/13,5/4/13,9:53:00,PM,5,4,2013
5/4/13 21:35,Austin,TX,Triangle,10 seconds,Triangle ufo over austin tx. 9:35 pm may 4th .,5/15/13,5/4/13,9:35:00,PM,5,4,2013
5/4/13 21:30,Joliet,IL,Fireball,30-40 minutes,"Several fireballs over Joliet, IL.",5/15/13,5/4/13,9:30:00,PM,5,4,2013
5/4/13 21:10,Aurora,OR,Triangle,2 minutes,Three lights forming an equalateral triangle appeared and then disappeared while never changing position.,5/15/13,5/4/13,9:10:00,PM,5,4,2013
5/4/13 21:00,Sycamore,IL,Fireball,10 minutes,Three color shifting orbs move to close triangle then shoot straight up one at a time on same path,5/15/13,5/4/13,9:00:00,PM,5,4,2013
5/4/13 21:00,Brunswick,OH,Fireball,10 minutes,"9 orange orbs in formations over 9 minutes. May 4, 2013 OH.",5/15/13,5/4/13,9:00:00,PM,5,4,2013
5/4/13 20:30,Florissant,MO,Fireball,~5 minutes,"Orange fireballs in a diamond/trapezoid shape between Central Parkway and Humes Lane in Florissant, MO",5/15/13,5/4/13,8:30:00,PM,5,4,2013
5/4/13 20:00,Windham,ME,Fireball,2 minutes,3 Glowing circular shapes moving together in a semi-formation towards the same direction in Windham Maine.,5/15/13,5/4/13,8:00:00,PM,5,4,2013
5/4/13 9:45,Ithaca,NY,Circle,15 minutes,4 red lights flying around in the sky,5/15/13,5/4/13,9:45:00,AM,5,4,2013
5/4/13 4:30,Lyons,KS,Circle,45 minutes,Flashing lights darting across the Kansas night sky,5/15/13,5/4/13,4:30:00,AM,5,4,2013
5/4/13 3:18,Hooksett,NH,Fireball,10 seconds,Big fire ball!,5/15/13,5/4/13,3:18:00,AM,5,4,2013
5/4/13 0:13,Marina Del Rey,CA,Fireball,15 minutes,It was about 0015 on 5/4/13. I looked up into the sky when I got out of my car. I saw what looked like 5 fire balls hovering in the s,5/15/13,5/4/13,12:13:00,AM,5,4,2013
5/3/13 23:00,Belchertown,MA,Fireball,4 minutes,Orange/red lights in sky.,5/15/13,5/3/13,11:00:00,PM,5,3,2013
5/3/13 21:45,San Tan Valley,AZ,Circle,15-20 minutes,"25-30 orange/white balls of light traveling across the evening sky in San Tan Valley, Arizona.",7/3/13,5/3/13,9:45:00,PM,5,3,2013
5/3/13 21:15,Huntington Beach,CA,Triangle,9 seconds,Extremely fast moving triangular craft with white spheres observed over Huntington Beach. ((NUFORC Note: Pilot report. PD)),5/15/13,5/3/13,9:15:00,PM,5,3,2013
5/3/13 21:00,Riverton,UT,Circle,30 minutes,20-30 Red and Orange glowing Crafts moving slow for aircraft (30-40 MPH).,5/15/13,5/3/13,9:00:00,PM,5,3,2013
5/3/13 20:00,Hiawatha/Cedar Rapids,IA,Triangle,5 hours,"Multi-colored triangle, seen on multiple occasions and by multiple witnesses, this is not isolated to one day.",6/2/13,5/3/13,8:00:00,PM,5,3,2013
5/3/13 13:30,West Jordan,UT,Triangle,15 seconds,There was a shadow of a triangle moving across the field but no aircraft above.,5/15/13,5/3/13,1:30:00,PM,5,3,2013
5/3/13 8:45,Richmond,VA,Fireball,30 minutes,Red flame orb cruising parelle interstate 64 heading east.,5/15/13,5/3/13,8:45:00,AM,5,3,2013
5/3/13 2:30,Venice,CA,Fireball,12 seconds,Walking out the door going to my car get ready for work. I look up at the sky and see this Orange Fireball. First O.M.G. Aircraft is on,5/15/13,5/3/13,2:30:00,AM,5,3,2013
5/2/13 21:00,Hobart,IN,Circle,10 seconds,There was a fast flying red orb flying through the sky.,5/15/13,5/2/13,9:00:00,PM,5,2,2013
5/2/13 16:17,Littleton,CO,Circle,2-3 minutes,"Two, bright orb-like objects seen in sky; disappeared but photographed and noted a trail of parallel lines left by objects.",5/15/13,5/2/13,4:17:00,PM,5,2,2013
5/2/13 2:20,Cairo (Egypt),,Triangle,10 seconds,Cairo.,7/3/13,5/2/13,2:20:00,AM,5,2,2013
5/1/13 21:53,Towanda,IL,Fireball,4 minutes,"Hurrying outside and looking straight into the sky we all see a large, circular, red/orange light slowly moving across the sky coming.",5/15/13,5/1/13,9:53:00,PM,5,1,2013
5/1/13 21:25,Elmont,NY,Triangle,30 minutes,Hovering in the sky still as I'm writing been there about 35 mins now. Lights change pattern so triangle appears to get bigger.,5/15/13,5/1/13,9:25:00,PM,5,1,2013
