Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
6/3/17 23:20,Elk River,MN,Fireball,4-5 minutes,"""Fireball"" ufo sighted over west edge of Elk River, MN, for 4-5 minutes starting at 11:20PM on June 3rd, 2017.",6/9/17,6/3/17,11:20:00,PM
6/2/17 21:20,Myrtle Beach,SC,Fireball,2 minutes,Appeared to be very large round fireball that began spinning and falling from sky over the Atlantic.,6/9/17,6/2/17,9:20:00,PM
6/1/17 21:25,Rowley,MA,Fireball,5 seconds,Tree top fiery shaped after signalling with laser,6/2/17,6/1/17,9:25:00,PM
5/31/17 1:14,Wahpeton,ND,Fireball,3 seconds,Huge orange-colored ball ripped across the sky from North to South. Was very loud and extremely fast. Sounded like a fuse on a firework,6/2/17,5/31/17,1:14:00,AM
5/29/17 23:00,Buffalo,NY,Fireball,4 seconds,"Extremely large bright teardrop shape fluorescent green light flew across the sky horizontally, with a bright white flash of light.",6/2/17,5/29/17,11:00:00,PM
5/28/17 9:00,Delano,CA,Fireball,1-3 minutes,Triangle ufo orange lights. ((anonymous report)),6/2/17,5/28/17,9:00:00,AM
5/28/17 0:53,Carlsbad,CA,Fireball,30 seconds,Fireball orb seen over North San Diego Co. out over Pacific Ocean.,6/2/17,5/28/17,12:53:00,AM
5/25/17 22:30,Floresville,TX,Fireball,10 minutes,2 fireballs over texas. ((anonymous report)),6/2/17,5/25/17,10:30:00,PM
5/23/17 20:50,Webster,NY,Fireball,0:11,"8 descending fireballs over Lake Ontario from Rochester, NY. ((anonymous report))",6/9/17,5/23/17,8:50:00,PM
5/20/17 23:58,County Durham (UK/England),,Fireball,2 seconds,Green travelling orb shot toward house then arced up toward sky. 2 seconds duration MAX,6/2/17,5/20/17,11:58:00,PM
5/20/17 21:02,Mechanicsville,VA,Fireball,120 seconds,"I was facing north, 2 bright amber glowing objects, moving together due W across the sky. ((anonymous report))",6/2/17,5/20/17,9:02:00,PM
5/19/17 21:17,Wilkes-Barre,PA,Fireball,2 minutes,On my way to McDonald's up near the mall my wife and I saw an orange fireball going across the sky in a straight line. It was too fast,6/2/17,5/19/17,9:17:00,PM
5/19/17 21:17,Wilkes-Barre,PA,Fireball,2 minutes,On my way to McDonald's up near the mall my wife and I saw an orange fireball going across the sky in a straight line. It was too fast,6/2/17,5/19/17,9:17:00,PM
5/15/17 1:20,Long Beach,CA,Fireball,1-2 minutes,Small yellow orange red ball floating in sky for about 3 minutes after it disappeared.,5/15/17,5/15/17,1:20:00,AM
5/14/17 22:20,Des Plaines,IL,Fireball,3 minutes,Fireball in sky near O'Hare Airport.,5/15/17,5/14/17,10:20:00,PM
5/13/17 22:00,Coolridge,WV,Fireball,5 minutes,2 fireballs changing direction.,5/15/17,5/13/17,10:00:00,PM
5/13/17 21:05,Fulton,NY,Fireball,10 minutes,Five bright orange objects.,5/15/17,5/13/17,9:05:00,PM
5/12/17 23:10,Statesville,NC,Fireball,45-60 seconds,The object appeared suddenly high in the SE sky. It was red-orange and extremely bright. It was a steady light which seemed to get la,5/15/17,5/12/17,11:10:00,PM
5/12/17 22:45,Pullman,WA,Fireball,8 seconds,"Burnt orange in color with a very low visible tail trailing. Too slow to be a meteor, & too fast for any man made a/c.((anon. report))",5/15/17,5/12/17,10:45:00,PM
5/12/17 20:05,Surprise,AZ,Fireball,7 seconds,Red ball in sky.,5/15/17,5/12/17,8:05:00,PM
5/9/17 23:00,Blackshear,GA,Fireball,2-3 minutes,Dimming sequence of orange lights migrating across the sky.,5/11/17,5/9/17,11:00:00,PM
5/7/17 21:08,Los Angeles,CA,Fireball,4 seconds,Green light stood still for two seconds then immediately shot across the sky at extremely high speed. Much faster than any object ever,5/11/17,5/7/17,9:08:00,PM
5/6/17 21:13,Hibbing,MN,Fireball,3 minutes,2 bright orange lights (fireballs) over HIbbing Minnesota,5/11/17,5/6/17,9:13:00,PM
5/6/17 5:00,San Francisco,CA,Fireball,1 minute,"Ball of light moving east - away from SF - appeared to wobble, made a sudden shift, then disappeared in the still-dark morning sky.",5/11/17,5/6/17,5:00:00,AM
5/4/17 23:34,York,NE,Fireball,0:18,"A fire ball was moving in the atmosphere while stopping, going, and even changing directions.",5/6/17,5/4/17,11:34:00,PM
4/28/17 1:00,Garden City,ID,Fireball,30 seconds,Saw a bright orange fireball moving from west to east in the sky. ((anonymous report)),5/6/17,4/28/17,1:00:00,AM
4/27/17 12:00,Armadale (Australia),,Fireball,3 minutes,There was a light trail in the sky. It was moving at considerable speed and was seen in broad daylight. ((NUFORC Note: Contrail. PD)),4/28/17,4/27/17,12:00:00,PM
4/26/17 0:00,Santa Barbara,CA,Fireball,1:30,Curving fireball followed by blinking light.,4/28/17,4/26/17,12:00:00,AM
4/25/17 23:52,West Palm Beach,FL,Fireball,3 seconds,"Green flash/meteor like of objects breaking up, flash broke up and lights turned off, dark object still flying and not descending. West",4/28/17,4/25/17,11:52:00,PM
4/23/17 1:05,Richmond (Canada),BC,Fireball,12 minutes,"Huge fireball orb above YVR Airport Vancouver, Canada.",4/28/17,4/23/17,1:05:00,AM
4/21/17 23:00,Midwest city,OK,Fireball,30 seconds,On front porch smoking a cigarette facing north. Saw a neon pink glowing fireball looking object. It appeared to be stationary for abou,4/28/17,4/21/17,11:00:00,PM
4/21/17 0:00,Olympia,WA,Fireball,seconds,Red flaming fireball seen by 1 witness.,4/28/17,4/21/17,12:00:00,AM
4/20/17 22:35,Hartsville,SC,Fireball,1 minute,In Northcutt Road before train tracks heading to Highway 15. Looked to the west above pine trees. Saw an orange fireball traveling abou,4/28/17,4/20/17,10:35:00,PM
4/17/17 10:10,Anaheim,CA,Fireball,10 seconds,Red orb spotted in daytime in Anaheim.,4/20/17,4/17/17,10:10:00,AM
4/16/17 23:10,South Belot,WI,Fireball,,"I'm sitting on my bed around 11:10 pm or 23:10 and I look out my window and I see a ball of light that's flashing white, red, blue, pin",4/20/17,4/16/17,11:10:00,PM
4/16/17 21:00,Rock Island,WA,Fireball,20 seconds,Glowing orange ball in the sky above wenatchee wa. MovING West to East. Fading out over rock island. ((anonymous report)),4/20/17,4/16/17,9:00:00,PM
4/15/17 20:30,Newport News,VA,Fireball,30 minutes,Multiple ballistic-like fireballs/rockets?,4/20/17,4/15/17,8:30:00,PM
4/13/17 20:30,Plymouth,MA,Fireball,25 minutes,Pulsating/flickering fire ball orbs,4/20/17,4/13/17,8:30:00,PM
4/13/17 15:15,Marysville,WA,Fireball,unknown,"I saw a multicolored FLAT CIRCLE in the sky, which was CLEARLY TOO CLOSE to be the SUN.",4/20/17,4/13/17,3:15:00,PM
4/10/17 21:06,Mission Viejo,CA,Fireball,15-23 seconds,Was driving down Melinda Rd. A bright light illuminated the road so I looked up thinking it was the moon and wondering how it could be,4/13/17,4/10/17,9:06:00,PM
4/10/17 21:00,Whittier,CA,Fireball,5 seconds,"A bright flash in a distance lit up the dark sky for a few seconds. ((NUFORC Note: Possible meteor, we wonder?? PD))",4/13/17,4/10/17,9:00:00,PM
4/10/17 20:45,Pacific Beach,CA,Fireball,3 seconds,Green light followed by a fiery shape falling in San Diego hills,4/13/17,4/10/17,8:45:00,PM
4/8/17 20:30,Sacramento,CA,Fireball,3 minutes,"Three red orb-shaped objects, and parachute, over Sacramento. ((anonymous report))",4/13/17,4/8/17,8:30:00,PM
4/6/17 1:00,La Mirada,CA,Fireball,4 minutes,Bright orb dropping smaller orbs.,4/7/17,4/6/17,1:00:00,AM
4/5/17 23:00,,MT,Fireball,,"((HOAX??)) I saw a UFO late at night, split into 3 mini saucers that flew in opposite directions. ((NUFORC Note: Flaw in date. PD))",4/7/17,4/5/17,11:00:00,PM
4/2/17 18:30,Highland,CA,Fireball,>4 minutes,Bright orange ball flew over Southern Calif. no flashing lights a short tail an it flared up every now an then,4/7/17,4/2/17,6:30:00,PM
3/30/17 1:00,Orleans,MA,Fireball,2 seconds,I saw a bright orange/red orb of fire pass very quickly a few feet in front of me. It was just outside of my house.,4/20/17,3/30/17,1:00:00,AM
3/26/17 20:15,Fort Lauderdale,FL,Fireball,4 minute,Around 8:15 Sunday evening saw red orange glow moving across sky from E beach area to the W. ((anonymous report)),4/7/17,3/26/17,8:15:00,PM
3/23/17 20:30,Corrales,NM,Fireball,<1,Green orb to the S of Corrales. Looked like it was just above cloud level. Hovered for a second and took off. ((anonymous report)),4/7/17,3/23/17,8:30:00,PM
3/23/17 20:15,Albuquerque,NM,Fireball,3-5 seconds,"My boyfriend and I observed a bright green (with some blue) fireball streaking across the S sky, traveling W.",4/7/17,3/23/17,8:15:00,PM
3/22/17 20:00,Sheboygan,WI,Fireball,5-10 minutes,Object appeared ESE over Lake Michigan as an orange ball of light. As we watched it it became brighter and began flickering.,3/23/17,3/22/17,8:00:00,PM
3/21/17 20:15,St. Louis,MO,Fireball,10 seconds,Green fireball over St. Louis.,3/23/17,3/21/17,8:15:00,PM
3/21/17 19:50,Southaven,MS,Fireball,90-120 seconds,"My name is At 19;50/7:50 pm I observed a fire ball Moving thru the air very fast,from almost Due south to Due north..

I was standing",3/23/17,3/21/17,7:50:00,PM
3/20/17 22:30,Colorado Springs,CO,Fireball,5 minutes,1-6 extremely bright yellow lights mid sky facing south. 2 horizontal rows maybe 3 on each side flashing e-regularly somethimes making,3/23/17,3/20/17,10:30:00,PM
3/20/17 22:19,Colorado Springs,CO,Fireball,3 minutes,"2-6 floating, with upword movement, yellow-orange lights outside the USAFA in Colorado Springs",4/7/17,3/20/17,10:19:00,PM
3/20/17 20:15,Chandler,AZ,Fireball,15 minutes,"Orange orbs in southeastern Phoenix sky, March 20, 2017, around 8-9 pm.",3/23/17,3/20/17,8:15:00,PM
